           * c:\users\pmuru\esim-workspace\subtractor\subtractor.cir
           Transient Analysis  Sat Oct 08 20:08:52  2022
--------------------------------------------------------------------------------
Index   time            v1#branch       v2#branch       v3#branch       
--------------------------------------------------------------------------------
231	1.000208e+00	-1.53552e-12	-1.64908e-16	-8.08687e-11	
232	1.000224e+00	-1.08449e-12	1.634734e-16	-8.13119e-11	
233	1.000256e+00	-3.98132e-13	-1.64588e-16	-8.20002e-11	
234	1.000320e+00	3.009698e-14	1.642379e-16	-8.24321e-11	
235	1.000448e+00	-1.21621e-14	-1.64221e-16	-8.23894e-11	
236	1.000704e+00	8.707657e-15	1.642165e-16	-8.24099e-11	
237	1.001216e+00	-7.24261e-15	-1.64215e-16	-8.23942e-11	
238	1.002240e+00	6.695119e-15	1.642142e-16	-8.24078e-11	
239	1.004288e+00	-6.43521e-15	-1.64214e-16	-8.23946e-11	
240	1.008384e+00	6.311434e-15	1.642137e-16	-8.24074e-11	
241	1.016576e+00	-6.25053e-15	-1.64214e-16	-8.23953e-11	
242	1.032960e+00	6.220389e-15	1.642136e-16	-8.24073e-11	
243	1.050200e+00	-6.19167e-15	-1.64214e-16	-8.23958e-11	
244	1.050210e+00	-3.55556e-15	1.621201e-11	-9.86097e-11	
245	1.050230e+00	-1.33918e-15	1.621847e-11	-9.86188e-11	
246	1.050270e+00	-3.15906e-16	1.622373e-11	-9.86248e-11	
247	1.050300e+00	9.762107e-17	1.623078e-11	-9.86324e-11	
248	1.050308e+00	1.427222e-16	-6.56489e-16	-8.24009e-11	
249	1.050324e+00	-1.92597e-16	-2.61665e-17	-8.24010e-11	
250	1.050356e+00	1.712098e-16	2.616545e-17	-8.24017e-11	
251	1.050420e+00	-1.74867e-16	-2.61651e-17	-8.24012e-11	
252	1.050548e+00	1.753311e-16	2.616493e-17	-8.24015e-11	
253	1.050804e+00	-1.75434e-16	-2.61648e-17	-8.24008e-11	
254	1.051316e+00	1.754208e-16	2.616472e-17	-8.24016e-11	
255	1.052340e+00	-1.75426e-16	-2.61647e-17	-8.24011e-11	
256	1.054388e+00	1.754418e-16	2.616469e-17	-8.24011e-11	
257	1.058484e+00	-1.75443e-16	-2.61647e-17	-8.24013e-11	
258	1.066676e+00	1.754445e-16	2.616469e-17	-8.24019e-11	
259	1.083060e+00	-1.75448e-16	-2.61647e-17	-8.24007e-11	
260	1.100200e+00	1.754523e-16	2.616469e-17	-8.24013e-11	
261	1.100210e+00	5.960946e-11	-7.70821e-17	-1.12280e-10	
262	1.100230e+00	6.043895e-11	1.252317e-16	-9.36160e-11	
263	1.100270e+00	6.298655e-11	-1.14215e-16	-8.50753e-11	
264	1.100300e+00	6.335937e-11	1.159565e-16	-8.40627e-11	
265	1.100308e+00	1.832344e-12	1.622681e-16	-3.37447e-11	
266	1.100324e+00	7.594531e-13	-1.62233e-16	-3.37338e-11	
267	1.100356e+00	-3.47350e-14	1.622217e-16	-3.37407e-11	
268	1.100420e+00	8.624513e-14	-1.62215e-16	-3.37324e-11	
269	1.100548e+00	-9.14705e-14	1.622115e-16	-3.37408e-11	
270	1.100804e+00	9.325163e-14	-1.62210e-16	-3.37319e-11	
271	1.101316e+00	-9.39467e-14	1.622088e-16	-3.37403e-11	
272	1.102340e+00	9.425951e-14	-1.62208e-16	-3.37323e-11	
273	1.104388e+00	-9.44049e-14	1.622082e-16	-3.37401e-11	
274	1.108484e+00	9.447553e-14	-1.62208e-16	-3.37324e-11	
275	1.116676e+00	-9.45102e-14	1.622081e-16	-3.37407e-11	
276	1.133060e+00	9.452746e-14	-1.62208e-16	-3.37319e-11	
277	1.165828e+00	-9.45360e-14	1.622080e-16	-3.37407e-11	
278	1.200100e+00	9.454427e-14	-1.62208e-16	-3.37322e-11	
279	1.200110e+00	-6.10191e-11	-1.62288e-11	3.274309e-11	
280	1.200130e+00	-6.14650e-11	-1.62239e-11	3.224614e-11	
281	1.200170e+00	-6.16798e-11	-1.62183e-11	2.497288e-11	
282	1.200200e+00	-6.11930e-11	-1.62114e-11	-1.37177e-11	
283	1.200208e+00	9.132565e-14	-2.48462e-16	-9.85705e-11	
284	1.200224e+00	2.403325e-12	2.573944e-16	-9.58111e-11	
285	1.200256e+00	3.284238e-12	-2.54321e-16	-9.39122e-11	
286	1.200300e+00	3.330317e-12	2.547741e-16	-9.35269e-11	

Index   time            v1#branch       v2#branch       v3#branch       
--------------------------------------------------------------------------------
287	1.200306e+00	3.740039e-12	8.251962e-17	-7.31350e-11	
288	1.200319e+00	3.709250e-12	-8.27045e-17	-7.31807e-11	
289	1.200345e+00	3.651229e-12	8.246850e-17	-7.32973e-11	
290	1.200396e+00	3.566576e-12	-8.28063e-17	-7.36313e-11	
291	1.200498e+00	3.420405e-12	8.219771e-17	-7.48344e-11	
292	1.200703e+00	3.219167e-12	-8.38336e-17	-8.13023e-11	
293	1.201113e+00	2.903125e-12	7.322870e-17	-1.65163e-10	
294	1.201932e+00	2.307482e-12	-4.24868e-16	-5.72649e-09	
295	1.203570e+00	1.291571e-12	-3.21481e-14	-1.03634e-06	
296	1.206847e+00	-1.35179e-12	-2.41195e-13	-1.84477e-05	
297	1.213401e+00	-1.10127e-12	-9.87585e-14	-6.38123e-05	
298	1.226508e+00	-9.82430e-13	-6.77001e-14	-1.47827e-04	
299	1.252722e+00	4.937842e-13	5.089887e-14	-2.96152e-04	
300	1.292722e+00	-5.16790e-13	-5.24597e-14	-3.42322e-04	
301	1.300200e+00	4.635414e-13	5.249286e-14	-3.42017e-04	
302	1.300210e+00	5.947156e-11	6.374587e-15	-3.42092e-04	
303	1.300230e+00	5.886749e-11	-1.18929e-14	-3.42180e-04	
304	1.300270e+00	5.985762e-11	6.678818e-15	-3.42347e-04	
305	1.300300e+00	5.965994e-11	-1.15056e-14	-3.42463e-04	
306	1.300308e+00	3.058954e-13	2.375195e-17	-3.42462e-04	
307	1.300324e+00	3.485323e-13	7.801910e-17	-3.42461e-04	
308	1.300356e+00	3.524811e-13	3.570354e-18	-3.42459e-04	
309	1.300420e+00	3.400733e-13	7.792958e-17	-3.42455e-04	
310	1.300548e+00	3.359291e-13	3.060036e-18	-3.42447e-04	
311	1.300804e+00	3.082563e-13	7.687148e-17	-3.42430e-04	
312	1.301316e+00	2.772577e-13	1.486287e-18	-3.42398e-04	
313	1.302340e+00	2.080195e-13	7.370109e-17	-3.42337e-04	
314	1.304388e+00	1.286827e-13	-4.34814e-18	-3.42223e-04	
315	1.308484e+00	3.738709e-14	6.372374e-17	-3.42029e-04	
316	1.316676e+00	3.043689e-15	-2.01512e-17	-3.41744e-04	
317	1.333060e+00	-3.32327e-15	4.381031e-17	-3.41436e-04	
318	1.365828e+00	3.406133e-15	-3.66561e-17	-3.41249e-04	
319	1.400100e+00	-3.39269e-15	3.720414e-17	-3.41234e-04	
320	1.400110e+00	-5.96507e-11	2.394057e-15	-3.41196e-04	
321	1.400130e+00	-5.93692e-11	2.613757e-15	-3.41117e-04	
322	1.400170e+00	-5.93628e-11	2.683939e-15	-3.40948e-04	
323	1.400200e+00	-5.94505e-11	2.995105e-15	-3.40813e-04	
324	1.400208e+00	-3.22022e-13	-4.05309e-17	-3.40813e-04	
325	1.400224e+00	-3.57281e-13	3.686812e-17	-3.40813e-04	
326	1.400256e+00	-3.47003e-13	-6.36046e-17	-3.40814e-04	
327	1.400320e+00	-3.48917e-13	3.708629e-17	-3.40815e-04	
328	1.400448e+00	-3.30660e-13	-6.35302e-17	-3.40818e-04	
329	1.400704e+00	-3.17442e-13	3.736093e-17	-3.40823e-04	
330	1.401216e+00	-2.72317e-13	-6.31103e-17	-3.40834e-04	
331	1.402240e+00	-2.16992e-13	3.849672e-17	-3.40854e-04	
332	1.404288e+00	-1.22204e-13	-6.10762e-17	-3.40891e-04	
333	1.408384e+00	-4.40315e-14	4.165888e-17	-3.40954e-04	
334	1.416576e+00	3.636776e-15	-5.59385e-17	-3.41047e-04	
335	1.432960e+00	-4.46207e-15	4.826291e-17	-3.41147e-04	
336	1.450200e+00	3.845963e-15	-5.11325e-17	-3.41186e-04	
337	1.450210e+00	3.030214e-14	1.603286e-11	-3.41188e-04	
338	1.450230e+00	2.360478e-14	1.604583e-11	-3.41190e-04	
339	1.450270e+00	2.244424e-14	1.605680e-11	-3.41195e-04	
340	1.450300e+00	1.392403e-14	1.607032e-11	-3.41198e-04	
341	1.450308e+00	7.218952e-16	-1.33240e-15	-3.41198e-04	
342	1.450324e+00	-8.80084e-16	-1.46463e-16	-3.41198e-04	
343	1.450356e+00	1.238024e-15	1.444622e-16	-3.41198e-04	
344	1.450420e+00	-8.77736e-16	-1.46661e-16	-3.41198e-04	

Index   time            v1#branch       v2#branch       v3#branch       
--------------------------------------------------------------------------------
345	1.450548e+00	1.244032e-15	1.443861e-16	-3.41198e-04	
346	1.450804e+00	-9.08818e-16	-1.46487e-16	-3.41199e-04	
347	1.451316e+00	1.197741e-15	1.445389e-16	-3.41199e-04	
348	1.452340e+00	-9.51803e-16	-1.46398e-16	-3.41201e-04	
349	1.454388e+00	1.130175e-15	1.445796e-16	-3.41204e-04	
350	1.458484e+00	-1.07609e-15	-1.46046e-16	-3.41209e-04	
351	1.466676e+00	1.055047e-15	1.450037e-16	-3.41215e-04	
352	1.483060e+00	-1.06253e-15	-1.45518e-16	-3.41222e-04	
353	1.500200e+00	1.052667e-15	1.452677e-16	-3.41225e-04	
